industry,business name,address,external link,phone number,business hours,additional_info,emails,teaser
Food and Beverage,RideNow Dallas,"9938 Plano Rd Dallas, TX 75238",https://apis.elocal.com/tracker/track?q=0d65f99ce9da415360c20a2619e5bbebdbc857016231377ac11a5e0a17ce3467970aa496df7fff6659ca431eae66cbaba1e53625989979f19f83a9f680f0274e9233ac2abfd4ab4e5a20dc18ac7f374be0cda5447e248924ef1b6275146ab2e45a9fab864fa5cb82bdfd499f0cb60cf276d5d9ecf9d92e70e6564852e929979a297fc2931160f2351725476d9f01141bfa5092d28abfac4d2386e72fc4685d8d80e4e0f33c6a1e027c0bb1f00564d56c496ab745bc97e0ad07b71f74f6d9cb325ae42397cb753fbacc6f23c731ebac8b7baecfe8482bacb1716c0a4c785be86e7b0e03bc5fc3a5f6f67ed66f9feb9c9c1af2deb94f469b3a5a17f44a871d919e5a1003fb73eb5ba8fee98f9d3e5fd45ecc9ef872e93fa86ed9a34fe266cd17a7612fbd6d0bbff631920ffe5be9cc5b81c81130c6ee7037e4e57bd6547a8f5054aa25aa58e1a1a6608fda65d0a2bca7f729d41b6840cefd571863b564c8de2eefcd66819215752dbf141503cff751bc702534af2fb4dfffb525d32b94c75142b77b2681413af3ddc0b4ea838bbc775b093b13f2bd3f2302b721b461e1b4509472791ad3407c560b651ae27ee565d8347bedce396b17c22aeb4a765a18fcd790ff8df511ef33647787eb0a9345120ae7145de4b706eac403de36cdcce21a83ef52c98dc5d1961521bf289b29aff0bbedf385883dffe1748e4a1f9b655d99fd35d307daf17eb92d56ae581ac2486460d8f5ceb9eb32d1037dcd64a8a6b0f0cb95a388592d67d5ed522489a0fdfe22a20aef1162baa2d10a0d67d2eb3f3a06e5ed8b6a7d771ce6c5991af1128389e68ded467dd8d425cd84f04e14f7e5b175c0d2ab6ba3c4748d12b0fa7da003e6e3aa3bed9436e7252b7086fbfc19b353e9658b02d80af6ad27db66ed2e39c0d939881023dee28ab9c8bc9f49f6413b2cde87839a1b8b38f0509fcc166543e712b7638bf8a695ba6fc2dc21aa5aa0a2764553031e,(214) 503-6262,"Business Hours: Tue 10:00-19:00,Wed 10:00-19:00,Thr 10:00-19:00,Fri 10:00-19:00,Sat 09:00-18:00","Sporting Goods Sales, Food & Dining, High Schools","['nrqjgksa@mailparser.io', 'kevin.keith@ridenow.com']",
Food and Beverage,Blackland,"204 County Road 4225 Bonham, TX 75418",https://apis.elocal.com/tracker/track?q=55da0119bf6ceb02ea14e1d184aacb83d128be728e14ba34c1227129b1e2b64d342aad43d6c82b79f5863e473e1c603c2e484272bc10db02ec90dd59997ed94ca17a925ed18beaa60a1441d302ee67699c6507b25241536dcb807c9297faa9e3fa405c51825c2a2ad26dd353ccc240a1e58db38f32083b4166f698564610f0b2cd7462490098bbfa270acba04d3d045ff0efe035d889a088b8b3df9c0f58a59996ef6184d25ea4a0c8c694467df902cb2b8fdc12d648f9cd8cdcdae2fe654bc8ce9fc657f215043cff5a02de36e50be8ad5032aac04c3ed64c78fd62e6a515185bf82d37cf8a1b50b9e6c5f70f4686b71a7b75c74e7a18b3b1c629b95c06dac9b7d881ae9b2925229c84da01cd369cfbc5d4bc80320b1920342513537e01b49b574a85ca257a0dc8f7b33b76964fbf8711b1a5f0ad1f9040a96f37095ec28b6bf85b6325f65b6270120968ccd29b5fb4f52fb4740c914567fce62ed87ec42adf440f8b87342287012324eb80b35e32ef9a3e753bae91fb1c18abecb6fd3694d64fafa7d895474b64658fcc38c244f0c71627d056162d53ec795fc872952a72fba78d5713ce2cb2032ba76d19fe6f8c851770579f657e07ea95a2dd99140b2c6703a61b61faa537a14a00299293a02d45c0e7d16b0aab91c718af418721e0c2ce7f3f7c58cfce7086da2cf6e3449edab48b7d467072d20461096f0e102703ff0a1238005a68f45fae9ae36ae22a84ed861576da0c4a34995b615bae5c985c62d20ac4dc5083b5a17543afc1873a4f5f9b852ef98723a8904712b09831b142c59e595a061ddb99b250b4940f1d7cf7f110bf82f10b94c6d8f9b281eb8fc6bfa4ab0b344bea566fd2f9828f949cc5d2d61e329247951f2932fe9de2dbde7c45fad66c0c4ca9846b982dfa41bd9ccf6c2114932ab5272627e2a2b3a96c361b40fc3660d88f5e245ae5c6f7f30d2e77099b93fe4c378776fb041c1afc0cabd6f4fecc,(903) 583-1800,"Business Hours: Mon 09:00-17:00,Tue 09:00-17:00,Wed 09:00-17:00,Thr 09:00-17:00,Fri 09:00-17:00,Sat 10:00-14:00","Food & Dining, Artists","['StewieB@Blacklandpowersports.com', 'JamieF@Blacklandpowersports.com']",
Food and Beverage,Broadway Powersports Longview,"3130 N Eastman Rd Longview, TX 75605",https://apis.elocal.com/tracker/track?q=4a1cccec4efdc627cc46f167ecf9979e98fd771b65b98f9d50f60ed0acd0091956f01de0dd9bd17b190028f0fc3483b0f9f5c4562702bb58f7cb79436ec6f9f3e72d6ebb2984aea107ace6349ffc245022da1a8b7f43534bc3aa2bc19d0df440feff41f1c4d14309967205a09dc555c387a7946b5013fd4dedd59f7c79d886e6256b63e0c3646bcaceacc9de406efc913ba4edc2107ff73967713c74011fe627561956ffe7469ce84031ecbeef50730711de64b70c80be341263838cbbda8aef6cc99345a6d2fa011a59abe62cf3327d9c44cff72a32eb17e16de1880101ddf4b9c6d4bb0ecb68abe583a0a5cb7039a80ba46456279d661b2153d45779be768cf6ada11489dce90866b24e6370f34e8c391ef604e27f2c116d6acd61f3d5a0a5235d439e4cccbd8b27730f16336bbf9e1ef46d0baa057cfb1b51e9ca684ac65ad861b7497b926621d51645b58e4cb4549216b023b48272c73dbbe6d1911bb24534559a089f416279c1fdb518c34bcbf2e9bc4775e77e185febdabba1b7f5d8b06f3aa8b889a1fa88b6a1951fe9823e5c1c8ae4e5900c83fd01ea9f2b8215c1167c969445f55b60ad45d96edcfdc9a4a2b992805f0fff20d8d8e008f7513abd32aa3367abf61bdb8d3aa9f5c83c5f270b5d4556b229fa254c064a5c785283763a9c914730dbc29bcf2854b96dcad4096a4f536eecf4a99a144ff85bac26886c00cba2646558c117233a901f723db75383eb8e43f3dbb32105f7da742188c960d282e195c4c997fd4728629794dc89ee90d122457a581ec2be96b3b0c81fa8c39fc37b0d7972691dae78f7015242e22d80a1e34b8d62d536930e50cff93a3ec1ec5b12527c37b14e3f928ed25a62d1f3d335fe86afc6b796942f6111912f4031625e9a107665b4867245f826d3f4f9fac0d9b3145753ec3504859fd9541c7b5e362d88a9362a877ab3f29659efec2719edab31975f47aa9c79d9c9383a85e0289f,(903) 295-8697,"Business Hours: Tue 09:00-18:00,Wed 09:00-18:00,Thr 09:00-18:00,Fri 09:00-18:00,Sat 09:00-17:00","Sporting Goods Sales, Food & Dining, Asbestos Testing","['scottddpowersports@gmail.com', 'bwatsonc@gmail.com', 'prowland033080@gmail.com']",
Food and Beverage,Wild Child Cycles,"3194 E Highway 199 Springtown, TX 76082",https://apis.elocal.com/tracker/track?q=f545fffa33470342ca6b707d9e514eb1e13b91a0da9a4d4900202d6a395ae0525b1ce377f0b230b6f4e82584b38e13f5bcacfef0e228c213fdf8b925f945a63efc86b0e658b02d82e337f01e954aa7c117bd110631d4a69710608e34ae2bdcc21c13a4194cb995e7b146dd14599324f4db8b554f4daccd635521ac2ffc3af149ed173ca9b08994a7b6caa0cf3db75e159ce26b170e34afcc4f2bdcf6aaf66c06e76d544c2e8848f446f991a5742e627a6fcdf1d9cc158e6910389c90b4abed81ee2416d0cebb1192003cfb727859b0ddd411798eb2c46a7a561158f0040324b82214c8b1e60e9dee560ca4376049410a49e1c3f46a4a09f2d13e337ba68aa32fea663421202e68d559acd1ba9ae401d67dac69171b672276015bf3bdf1f9ea4203b81a0e410f8584804304dcdfe6662418f0a014fe582e7c078062aa3922d395d3cb49fbd08a010bf29185499142557765aeacfc7679a2474ec67ef8e0cfc1d69830ec113062eb07820b36c523b22df54bcd16b4e3916d43bcedd140c20cf5a289358fdcc5e59e26f6cb33d1e98f5eac6849deaf8c423c34c2c8155a0b40ad8e16f9f98bac976bedeeb9ce69f310b55b86fead91ab315bdf8d65fb9bd7d17ecd152aeeb67c922f726cf99c7eaa004cf8c7381980fb63795a8e945bd017d48869af275e85acb87b966b60082ba694a7e859d6b2447bf7de92d7e47e15b0753794d9ef44bde243568460920fb254f5d2a86633aaf83b15d41e003be389fa92688f0c8d56707b420fe5c045b80ac1409e7c691e2c2e83d75e27d82fb35302730a685ad1214d86b107d6c8546db3629220901634098f04c4c90e7b0e1e91b9fbb71b766cf3fa69e67df387ecbefaf0726683a3914a6a3cd2a31f36f374dba724390261dd9f6cb28fca45ad86698caa3bdc7fbd4448afc690455f4fab9e143a4f0c3ba2e86545f168b333c0b3baf38f2ee9e9066df586a2cd6f9fe8e5a226922bc922,(817) 306-9453,"Business Hours: Wed 09:00-18:00,Thr 09:00-18:00,Fri 09:00-18:00,Sat 09:00-17:00","Belgian, Auto Parts Sales, High Schools, Sporting Goods Sales, Food & Dining",['chris@wildchildcycles.net'],
Food and Beverage,Cycle Shack North Honda,"1101 Interstate 45 S Conroe, TX 77301",https://apis.elocal.com/tracker/track?q=ed99370f06824a6210639d6ae4840ce77b0f0b49f487a6de5cfd86deee03e479d0de9ce8f6c6165c1386491b1eb1e8cde1f6b730e4a9747d56a8b588e906f40a95aebb56896c6f027f7389df14da2bbf55e7c4bc96b571def89ad0d491466e25f10f23d29ccb14d3a9da39557dc7b00f4d4324674cdb69a9915cc7f1937382d1c5d788991bbd926f48c902b595a977f863c5891b991d45dbcb70ecbf1a694cccd3c91d94e1285796fbba1c837dd1a845953dd21baf19d3c45b4275a790e816da77bbba451ed2632f03d105320488a8361a9eba7456c9436fe5744c7421a559eb1aecbd9771331548bd893eb22f6477509ca75f7c0bbe30314b92b31f7e91e21e07ceb41b309ebc407f7cbc4abe26df5331e1d9cb4ec50416be303124a34e81f06aa02f58c5d2deb7311020b32e940c82f225dcd46062b81b793102335baadf60e6fff106000cb01d79020e76e7cc6b0eb3551a5ea38e04487edadfef71a0117128638fba478de97fc69134d34ff5b9a730cf8e62387c2302c1cd9c72b016f07fd4dbb1e14a9642713b1b53aca1b549f87e49253038e1559c64c5f96cf3c21fb10e294b507ef946fdbd5d93bd36cfc2fc248aeb569477c667c68a430fae3fb54e56a0a9e7a9242eb2783cd9310ca44bb8dceadd6175a80812f9339ddef689591d376a4b49fa3647932cfcb2741af14b3ba03f9c0478cecb7b1bf964af7b3ff427c35121118197ad098510b7f96223d3a4c0528c56d9a12d7e15422cc849cbec6e7737faadd9e4f8db122f5740c7b1da4ce7cf3f5407ac4dfcf7792229671125d543b37735e379420697cd6a9e8c1c986b37cf172f5068dbf876a8c619f019d09dfddcbacf2a0aecb08f3bb0708db0f10fcd6417a471386b7b55ec24447ca4c96e638e4311b3d589315946ae892754986ede22847ece5c6fa2e033e8f78def220a4dce5932c30ff24b27d407ffffc639f65c672168b87097028a9d0eed5ea2cc88,(936) 756-9711,"Business Hours: Tue 09:00-18:00,Wed 09:00-18:00,Thr 09:00-18:00,Fri 09:00-18:00,Sat 09:00-18:00","Food & Dining, Sporting Goods Sales","['scott@cycleshacknorth.com', 'info@cycleshacknorth.com']",
Food and Beverage,Kerbey Lane Cafe,"2111 Dickson Dr Ste A Austin, TX 78704",,(512) 443-4057,"Business Hours: Mon 12am - 12am, Tue 12am - 12am, Wed 12am - 12am, Thu 12am - 12am, Fri 12am - 12am, Sat 12am - 12am, Sun 12am - 1","Restaurants, Shop Online, Food & Dining, Catering, Bakeries",[],
Food and Beverage,The Backspace,"507 San Jacinto Blvd Austin, TX 78701",,(512) 474-9899,"Business Hours: Mon-Sat: 11am-2pm, 5pm-11pm, Sun: 5pm-11pm","Restaurants, Pizza, Food & Dining, Italian",[],
Food and Beverage,Cafe Express,"3418 N Lamar Blvd Austin, TX 78705",,(512) 452-9888,"Business Hours: Sunday 7:00AM - 11:00PM ,Monday 7:00AM - 11:00PM ,Tuesday 7:00AM - 11:00PM ,Wednesday 7:00AM - 11:00PM ,Thursday 7:00AM - 11:00PM ,Friday 7:00AM - 11:00PM ,Saturday 7:00AM - 11:00PM","Coffeehouses, Carry Out, Food & Dining, Cafes, Restaurants",[],
Food and Beverage,SEM | Kolache Factory Murphy,"601 E FM 544 Murphy, TX 75094",,(972) 867-9683,,"Restaurants, Food & Dining",[],
Food and Beverage,Uncle Tai Chinese Gourmet,"820 S MacArthur Blvd Ste 112 Coppell, TX 75019",,(972) 393-0415,"Business Hours: Mon: 11am-10pm, Thu: 11am-10pm, Fri-Sat: 11am-10:30pm, Sun: 4:30pm-10pm","Restaurants, Food & Dining, Thai",[],
Food and Beverage,The Upper Crust,"6061 Broadway St Pearland, TX 77581",,(281) 617-7686,Business Hours: Mon-Fri 11am-6pm,"Food & Dining, Restaurants, Catering, Pizza",[],
Food and Beverage,Uptown Park Shopping Center,"1101 Uptown Park Blvd Houston, TX 77056",,(713) 850-1400,"Business Hours: Sun 12am-6pm, Mon-Sat 10am-9pm","Beauty Salons, Shop Online, Sandwich Shops, Sushi, Women's Clothing, Bakeries, Children's Clothing, Cafes, Medical Spas, Pedicures, Coffeehouses, Restaurants, Cupcakes, Shopping Centers & Malls, Health Food, Food & Dining, Manicures, Body Detox, Beauty, Massage, Facials, Italian",[],
Food and Beverage,Del Frisco's Double Eagle Steak House,"5905 Legacy Dr Plano, TX 75024",,(972) 490-9000,"Business Hours: Sun 4:30pm-10pm, Mon-Fri 11am-11pm, Sat 4:30pm-11pm","Romantic Dining, American Express Accepted, Seafood Markets, Fine Dining, Debit Card Accepted, Catering, Online Reservations, Seafood, Mastercard Accepted, Discover Accepted, Visa Accepted, Banquet Rooms, Food & Dining, Carry Out, Restaurants, Bars & Clubs, Business Dining, Steakhouse, $$$$, Pubs",[],
Food and Beverage,Corpus Christi Cycle Plaza,"2937 S Padre Island Dr Corpus Christi, TX 78415",https://apis.elocal.com/tracker/track?q=1191600497275a5a6c257f4ff24edc73e9f06f3d9c8c72a1e2d54480bee32374377175c0e1aaf281ae33566ba6ed5cf39ee1501cad92edb86cfa1c272bfc90279b0a7cd04bd3040a02948c21445dbfac9e69f3a3a25d0b61a438f6abc5d17a5b7cd4ffc13ae8a583cfcfe8a169951bc36c59adfb4ecfe08fdb3ec2c2a502f849e1781f2dadaba1b4f5fa9dc2d61e5744201a5218fe8b72cbc47cd4bae03742387388fed3d1557770b47e7c21b094c7ca6e6eaf74bedd7a950570b8b3d9a79179976800fc550f718051b90824e81b41b3af60abc89b4bdc12aa4086fd0e3e63d7d293f8136fcc970d7f4038be94e5a239465ee1c4b422c87145067d141ba3fc8a8147318f66f5078d1afd74b09da4d3e65c7eb1cd9518e0dbc0bbadd68d14194ac477df47139a72e73a086f02cabac08ee4b051483430ad0ae46ccb65a248fc67b8a25296f7980ea8671800b969a8d369ef3735eaf548b7b5d85ef9e2a90ac80474316c0567c2ef5086a42c7e3793ba9b3950107c1fa29b5e1a1f1f6f55e5b45eaaf8cbf2ae6dcc46f86122481c69bac92218e88579c7f0d03619c0cb25f91427b5bcdfe04a30f2006ae5b852ace9aa7507ef3ad02102e531ad4b8505fb948fd4f7a90f8e82b56e2fca4702487fce547e46ec91884187c995cea01f7329cc0d19c3e926134ce63ea823f1d4aabadb400503ab8abad63069177eed092c91cb2d09f474237648d22bb3bd0ab87bd2dbd7fc792e9c1756c6f33cc32713d8e3d7576f6385cc96d3e0fc44a0555c37f3ba13bf4397a4fbc1b8ce2d43b2e52a7f90e43c51787be2d7b513bce4e0b3214cc61b4b5586c8bd497e18336d34484e0577f6347723137675c7e11c2374d45a9111c38d34c11b8d1cf2312c9852338d75fd16f3c6dd3a037f6ff743b3e7f22f6b49fb1ee450bf82326df6f25cfce012c46537dac15cdd9fb5c7315fa20b815851ff4dd2188a344cfc4a938720cfbec6f66058cf,(361) 852-7368,"Business Hours: Tue 09:00-18:00,Wed 09:00-18:00,Thr 09:00-18:00,Fri 09:00-18:00,Sat 09:00-16:00","Generators, High Schools, Car Service, Golf Cart Dealers, Boat Dealers, Food & Dining","['sales@cccycleplaza.com', 'todd@cccycleplaza.com', 'finance@cccycleplaza.com']",
Food and Beverage,Team Mancuso Powersports Southwest,"7250 Southwest Fwy Houston, TX 77074",https://apis.elocal.com/tracker/track?q=e88443d0786cbaf2737458463c51c8f7f9c140969d83f3e061d834a8c79c4d6a006b49f851c84573d124e39638aa1b119d9ed654e21ffba905716ff73c54b163aa730e5f4e4a46e35acd30270001df1fc65d5f36b15360501af19ee58a7a9daf2f89b508011bbfc21eddd7002d102d49af986b26f2937c15b44e17b9915a739a3d03592acd0f08ae98184b90a6e66bd0e426a4291c29ce77d99a46c2c71974ddbe2648c192dc0885fada7332f97b9761b1bd991d8dbd4bba4f0672b0c95d1ed2152d99326e914baa425195cd8caad3fcdef65fb12a4ce249c06714d7ab172d0751fbe6fe667bc6759f7c23737bec2a6278c17ea237ceaf2663bb37c01d75e6b3dbf10e5a727a7622e137576a68f1f603b2bad54435c6f3e6360311aaea3b3717af8e5be5fb31eb3c4d5e32b4d62a81240ee6e7f5000a30183b1745637618645e8f22d1d63c913ebfabd2434cbef3f228d8d79cceaf8fe85e15ba0bc8b50b89283bacfed7119e0d2cb6c16886f2eda4e700a71e55e661fe1aa5a7238980b4ae54cf65e395607911efc1f0689eafe0147ef7bfbbb77b18c7bd8e31531091a29b30b8b3d0989219329a57de53d3a1b9e40b299e617f1afa336dd49b76484ebd47fc097aeabf8b08eb3b81253d7d33a541855e6f0e0978e29ee7676aa5f3b2d0c6b412c759c1247ad6cfd1386984c2147dbd00513df4e19ba5674e97c8d6d0208db9f1eb40bc1030019689d8ad2b213247f2fa027db43a2c4e6402d89d0e1ebf97c0cc140581da8900b86a08df0a0bc066a9ed4b14ee73f0d425e2fa05d478ffc3e447bb05d7cce62bba16777b0250e2c01d512b07f9fd5e8db5a3e7a13d57adfde8057970f50acafa4e4544e7976b01170bfd97dbbb2ad3cc8e5facb9a0780abf9d981243de0d33794e054f5deb8d7bf174e9217fb6847764492f71623e0e97c7016ec7a67309ee4a277dca5d8ded077b8e,(713) 230-8131,"Business Hours: Tue 09:00-18:00,Wed 09:00-18:00,Thr 09:00-18:00,Fri 09:00-18:00,Sat 09:00-18:00","Food & Dining, Artists",['tim.mabry@mancuso-hd.com'],
Food and Beverage,Honda,"1800 Strickland Dr Orange, TX 77630",,(409) 886-1995,"Business Hours: Mon 09:00-17:00,Tue 09:00-17:00,Wed 09:00-17:00,Thr 09:00-17:00,Fri 09:00-17:00,Sat 09:00-15:00","High Schools, Auto Parts Sales, Professional Services, Food & Dining",[],
Food and Beverage,Team Mancuso Powersports,"11415 Gulf Fwy Houston, TX 77034",https://apis.elocal.com/tracker/track?q=7d453f27531fcb056418b85ac19b8b454ff7e7217ee06b71c10a70279945fb2b7e060dbca7ca4d1638b6f120bca8dc103da6fc443cf15b6b14f951e8f78b8b0675523e3f06f772975501a2bfdb79481119e7d1b2ccfc752465b5cdbf260b66e97fcd45bc55b7a0d7fcb10729c43bc66a488ebcbcbeab86cd27e04b854c07738e8833004dccc048c2d76f22d75b0a6a553b56c3a269c5a4b06fb0a73c3e124f5a42b817093d02f68c5dd4b53e7cb43e62adaf1b2fdafd144a631be355fb51f24f33dd16c276a82b7376abdf0f44fd7071e2609b8d6f77a3274074e28118010be1e1ac3f2d0c8dd1cdd7d02829a76724f76b787ffaaacb0eba1e9c63a6c5aeffe8ec7d1574a183ae265b717cbdbc722b0c9ef6eece1ab0839569a6a11544a6cc40882eaad14766f4d8c14c49ce280df488b28aae2fc79b78bda015597fd587a99fa3ead5245bdbf51e5de91f01aaa0059cb552bb19f7dc4f8e9b1fe941aba4916eadf4a7862c590cec011b14ed7763fb86ba263a48f08b7bca6616bfb161728ffa67ddc64863308ed06baec4c64d018029ca293a7b3c01003fa5ce198f5e29bc7070c2fd16392a3405306b889bd145d847d84d2ba97b39d9d65bc6a59a9625b0e325d70cec46c4cbb3c41d79bf4709d232b75e3005df3ac406f5367d73a3fcddf7413ed5c53029d00baa373b1e72746a2fe0e6fb1ce368c992babfe084e6074ff35e6b474a6bdc826b9971e2af2482e01c7066f411cdf99f22a6f412b39e8591be04366489ba2a5c4e44de27f24d0139e1a71c2ecc0bf1ed71d858e79569fc73a34b61f755c129bc7f8b67b5c006de39d8f9ffb2d9bbc53961d18ca01c271e61886160e51b4b51fbd8a9f440239400052587bc254b32eb3e5483f4e8dea98163a05036264c243c3fe83d393381b17791f48550fb811378e83a321937e93b0266045eb8deb4af01518ea902c3d5e6efefba,(281) 486-4604,"Business Hours: Tue 09:00-18:00,Wed 09:00-18:00,Thr 09:00-18:00,Fri 09:00-18:00,Sat 09:00-18:00",Food & Dining,['albert.garza@mancuso-hd.com'],
Food and Beverage,Elliff Polaris,"4017 N Cage Blvd Pharr, TX 78577",https://apis.elocal.com/tracker/track?q=4f00c8e1791b8cb04f00231e147a7f5b6f771d3b06283fee15599c1c9012c46c350bac80d1ddc2df76149981132880fe5fb83bace0975e7503cd1341abd7edd340c23af38289370798fcdd88fddab3633c8ae72aa1276431d6a81a8cc8f0504742d6a7a0559419f5af1cf569278434a9e4d8ba760e47d1a98356dedfc1ff84774d69992c8fb40c72d5428fe7620e3daefbad254be58c199c74755d8f93dfbfa92988ac3f71b4e3953ddb97e3b2d55e9c73bc07009b9fef78c6658f4517a159d0988c9b2de6851635769e51a73315b9604cfc92bfa14ba7f634efa8fb359dd2bf715a45e02d81dfcf0dcabb3d9602b0ca8417d44dd3ccb422c93cb0e38832d84ca7b7cb437ba04542a11b0bc67c35ff724283c3a481c955e902cbde45ff7ad9dc977097bf2cbe057139d902b51aa0adf95c4cb90724a53ed852abaca68d55b8c75759ead20a9ce856a42b91b223e8eafdfff4c61ad4a6dafcb8d3930541351261705379bcf2ad9d4319741b07fb859e064b89b946c24bbcdfe8618ecde9a6bb7d2af9f6446d2c029bd72a5e1ef468248d07fc91cfc78644c1caeb3525034ff6f212c4206eee91dcb92c9cc4ee02709c0be56a1514257811e9db9e881809429cedf3f99827db25b54ddb8ea3870b604924d8ce4672d142e72787981df60d4d35a6a31592e34854ffa5cb73cee2877319d505819e830aabfdc66bf5bed902d5eb374071640a70d8d507afb56242f904750bf68e5219acb974e767c99578cfbf2b46b89c776ac91867c822f2d8075a12765903f1470237005f2683b18cb70344a9ea445fca7ce35cabc7462cf343e09e1aca2a45b2c0b9b509d711daf00eb40fb31d35af44d2edbf6b54cc1a4baabaa22887e611bbfe77264cce44d32c5f6c106325d59ec551fcee41bfe5120f7f5ce7e6f3ef6aa89777c8e9b8e1d8bcf93add11de5f98ff8b4b62f55afc9b626afd8488b454481188af9d00904bbe331848350fbb,(956) 702-9599,"Business Hours: Mon 08:00-19:00,Tue 08:00-19:00,Wed 08:00-19:00,Thr 08:00-19:00,Fri 08:00-19:00,Sat 08:00-17:00","Artists, Food & Dining","['art@elliffmotors.com', 'chris@elliffmotors.com']",
Food and Beverage,Horny Toad Harley-Davidson,"7454 S General Bruce Dr Temple, TX 76502",https://apis.elocal.com/tracker/track?q=21997a3caa559983767ec66c848154d32a39aafb71467ea69ec0d0ce498807513f2b0b46df96e257fba7994dd9a05c092bf468405a383205ba2f1b127ae1f898a9ac31c027faa3face6c14ca3f01591b1c3b6d17f42aea6f65915c6419f270b1988b3df4212705cf81fa7d6756e22c753e52da0e067bf17ea96b150bb2626288313205b1e4e2c934976a110e7ed6bcd8d582051eac6c0d29f32c4de9dbdb40eb9d96da2e2f6fa1f084f2698f25e359c1e428ccf82fdbccdfb5652a54bc491214408ffc47ee526ccc0a50f56eadfaac871429f0c623a050c92fce7cf4875cb0070f42f612aae522ace0667111bcf3e42d0634519ebe0ce06f0a4626d4e4072389f3ece3e084f8577dce2888561dec6314fa9046c0018cac1b1dad9e4bf3251f2ae9954c05298e18e9b50a96e880adbe539348e2349e6a0d20cbe4f24f178a451be2a246e83493735473acf3e6f66a01087e329998e339dfa9c77ef88e4cee3b9729db9dbdc3f20a95702eda41a6b1616e93d23c529789951686d7a3687503fc582176b048ef35eaef54fd85d24896c0e55e5f390d52886728f7d61f972e054f3389c26a1f72bde0641393ebf0863571100ad7d632c1050f010168ff5df23827aa0b69321965aea82aa035ab34f77ed1e8bba53c7bdb9feadf9311ddea6d171229552eb3d28b40415ac9259708b3c6fb18a9b6dd222c34221ce1a3b7dbee14087f0bd2bae43524ac81353201a2239f16ca6033b8f0822b6a28ae75d10f7aff61f548093635c72333a8ae324b1c3e4c8d14a8b31e952cc49f314ec79025fdd20e42c452d6e42b3c00616e59c14866022c7268b5a2ef56a64fed48d7fb3ef2ca78912ccd79fbbda262259a912345a224fc548f05aa15ebbf87de6d1502f2de5db7498f1910373a20fefc2fcd152e8536bcb9f1912dc12959c116bc6ffc4134d0aa6060c8cc74d888bf379ec50cb388215c50cc7d556598cf69e9e4f42e75eac85be9,(254) 743-7200,"Business Hours: Tue 10:00-18:00,Wed 10:00-18:00,Thr 10:00-18:00,Fri 10:00-18:00,Sat 09:00-17:00,Sun 11:00-16:00","Amusement Parks, Food & Dining",['rich@hornytoadhd.com'],
Food and Beverage,Indian Motorcycle,"2865 W Airport Fwy Irving, TX 75062",https://apis.elocal.com/tracker/track?q=1b75ab737f56b2c98fd7b51aa4f5848c8246677e323c9a9ee29e68789c2445f96fa8cb3f4fde7cd5361881ac11990ffca70332876f2248aaac5f4bc25084ec83c052390e0c304d527bf9d8918eb10204b6ef2e4bc635b4571ccfdeb2f79b44c62ffd84f067bc8ef67a076764e166b281468e1d5f8922c647b50bed5c29beb4833f960386c0d3d4c2574817e13ba71385cf970ff1286c5004532aca84173d4bf8f0498a56905f9882dba46b791403a57cbedd83844a3ff23beede85dbf70443494f3cd7470b1524b521e4a470b2e20a2494c199b91fafb6eea6627510d50398baee3fba1df285a892d4f844686b45a9191f8c71e8a3e69813f12a561b7985032b65af606f9ff3c52904b76dd1541210d254dc08ed8b3ef8cf851a89954b307e964d4fbaf8036d7a4bfb123c370a270695e8082840dc3ab9d492bcbca3814f4a69798284f52f82f910f9e46aa77223ec8f4fd7c808e38d1bcfa829563f0b2835d664b632bf96a80b4ff591fac867ef8a9fc57748dc50f5e4f769d5696adbdb74a25a3ca7df55dcf08e3394872b5eaf574aa1e2b7209767947a89bec72b1eaa6f5b5ddbf1bde494ba9a42ee25ec9cba3f8439f9ff2de779a915a14d05617d58e104902b8d7ffe4a29973b32ba22aa736ee7b269f39b671ffda6c4034cf2d1848b1b7a9ebc969dfcbcce966447e70bf2c05633d158713cbc7120e2e239a5b8a7463b1a4b6b587c928b5ad25f5651ee24e76061571a03a9dcef318ce7c8ffb207df68cc81a2334c82eaabf67c13e7072317d7b5ba70930edce8caa7bc6a7f2ca4c8b0a10f12d9398d1a493cf2bda7f2290431280e512207d42b6b4bce802bb1db57d5693e623c20233055a71e61bcb1f4956dc518318e3cedcaadd35f8f7505aac0d341041f7da99c1f563c6bf7ad2fbe981897d866e7c9accb72b554b12c6a36951def14a9518cce718bcb70de4f500b3a2b,(214) 453-2727,"Business Hours: Tue 10:00-19:00,Wed 10:00-19:00,Thr 10:00-19:00,Fri 10:00-19:00,Sat 10:00-19:00",Food & Dining,['chaze@dsindian.com'],
